question_id,question
latvsldq001857,"Khi đi thực tập, sinh viên cần tuân thủ những quy định an toàn nào?"
latvsldq001858,Một học viên học nghề điện bị điện giật trong quá trình thực hành tại xưởng của trường. Trường hợp này ai chịu trách nhiệm?
latvsldq001859,"Vậy 'thực hành, học nghề, tập nghề, thử việc' khác nhau như thế nào trong ngữ cảnh an toàn lao động?"
latvsldq001860,"Điều luật nào quy định về việc hỗ trợ cho học sinh, sinh viên bị tai nạn lao động khi thực hành?"
latvsldq001861,"Ngoài các quy định chung về an toàn lao động, công ty sản xuất có phải tuân thủ thêm quy định nào khác không?"
latvsldq001862,Doanh nghiệp sản xuất cần làm gì để đảm bảo tuân thủ đầy đủ quy định về an toàn lao động?
latvsldq001863,"Xưởng may X chỉ tuân thủ quy định về giờ làm việc, bảo hiểm cho công nhân mà bỏ qua việc trang bị bảo hộ lao động đầy đủ. Như vậy có vi phạm không?"
latvsldq001864,"Thế nào là 'cơ sở sản xuất, kinh doanh' trong bối cảnh luật an toàn lao động?"
latvsldq001865,"Điều 71 Luật An toàn, vệ sinh lao động quy định cụ thể những chương nào cần tuân thủ?"
latvsldq001866,Ban quản lý khu công nghiệp có phải chịu trách nhiệm nếu một công ty trong khu công nghiệp đó vi phạm quy định về an toàn lao động không?
latvsldq001867,Ban quản lý khu kinh tế cần làm gì để đảm bảo an toàn lao động cho các doanh nghiệp trong khu?
latvsldq001868,Một công ty trong khu chế xuất xảy ra tai nạn lao động nghiêm trọng. Ban quản lý khu chế xuất chỉ đến lập biên bản mà không có biện pháp chấn chỉnh. Như vậy có đúng quy định không?
latvsldq001869,"Thế nào là 'công tác an toàn, vệ sinh lao động' mà Ban quản lý khu công nghiệp phải chỉ đạo?"
latvsldq001870,"Điều luật nào quy định về việc Ban quản lý khu công nghiệp phải báo cáo về hoạt động an toàn, vệ sinh lao động?"
latvsldq001871,"Mọi cơ sở sản xuất, kinh doanh đều phải thực hiện công tác an toàn, vệ sinh lao động đúng không?"
latvsldq001872,"Để thực hiện công tác an toàn, vệ sinh lao động, doanh nghiệp cần làm những gì?"
latvsldq001873,"Một công ty may mặc nằm trong khu công nghiệp không trang bị đầy đủ thiết bị phòng cháy chữa cháy vì cho rằng ít rủi ro, điều này có vi phạm quy định không?"
latvsldq001874,Thế nào là 'điều kiện lao động' được đề cập trong luật này?
latvsldq001875,"Cơ quan nào có thẩm quyền quy định chi tiết về an toàn, vệ sinh lao động cho các cơ sở sản xuất, kinh doanh?"
latvsldq001876,Công ty nhỏ chỉ có 5 nhân viên văn phòng có bắt buộc phải có người chuyên trách về an toàn lao động không?
latvsldq001877,"Doanh nghiệp cần làm gì để đáp ứng quy định về an toàn, vệ sinh lao động?"
latvsldq001878,"Xưởng sản xuất gỗ có 20 công nhân, thường xuyên có bụi và tiếng ồn lớn nhưng chưa có ai phụ trách an toàn. Nếu có tai nạn xảy ra, ai chịu trách nhiệm?"
latvsldq001879,"Thế nào là 'bộ phận an toàn, vệ sinh lao động'?"
latvsldq001880,Luật quy định chung chung về việc thành lập bộ phận an toàn. Vậy văn bản nào quy định chi tiết hơn về vấn đề này?
latvsldq001881,Một nhân viên hành chính kiêm nhiệm thêm công tác an toàn có được không?
latvsldq001882,"Để xây dựng nội quy an toàn lao động hiệu quả, cần tuân thủ những bước nào?"
latvsldq001883,"Xưởng may X không có bộ phận an toàn lao động, khi thanh tra phát hiện thì bị xử lý như thế nào?"
latvsldq001884,"Thế nào là 'biện pháp bảo đảm an toàn, vệ sinh lao động'?"
latvsldq001885,Luật quy định bộ phận an toàn lao động phải làm những gì liên quan đến phòng cháy chữa cháy?
latvsldq001886,"Nếu công ty tôi quy mô nhỏ, không có bộ phận an toàn vệ sinh lao động riêng thì có vi phạm luật không?"
latvsldq001887,Bộ phận an toàn vệ sinh lao động trong công ty tôi cần làm gì để đảm bảo an toàn?
latvsldq001888,"Xưởng sản xuất của anh A không có kế hoạch ứng cứu khẩn cấp khi có sự cố cháy nổ, vậy anh A có vi phạm quy định không?"
latvsldq001889,Thế nào là 'đánh giá rủi ro' trong an toàn lao động?
latvsldq001890,Luật quy định bộ phận an toàn vệ sinh lao động có những nhiệm vụ chủ yếu nào?
latvsldq001891,Công ty có bắt buộc phải có người hoặc bộ phận chuyên trách về an toàn lao động không?
latvsldq001892,Bộ phận an toàn lao động trong công ty cần thực hiện những công việc gì liên quan đến máy móc?
latvsldq001893,Một công ty sản xuất gỗ bỏ qua việc kiểm định máy cưa và để xảy ra tai nạn lao động. Bộ phận an toàn có liên đới chịu trách nhiệm không?
latvsldq001894,"Thế nào là 'máy, thiết bị, vật tư, chất có yêu cầu nghiêm ngặt về an toàn, vệ sinh lao động'?"
latvsldq001895,"Nội dung cụ thể mà bộ phận an toàn, vệ sinh lao động phải thực hiện trong việc quản lý máy móc được quy định như thế nào?"
latvsldq001896,Nếu công ty tôi không có bộ phận chuyên trách về an toàn lao động thì có vi phạm luật không?
latvsldq001897,Bộ phận an toàn vệ sinh lao động trong công ty cần thực hiện những công việc gì?
latvsldq001898,"Tại xưởng sản xuất Z, bộ phận an toàn chỉ tập trung vào việc kiểm tra máy móc định kỳ, còn việc hướng dẫn công nhân cách sử dụng an toàn thì không được chú trọng. Như vậy có đúng không?"
latvsldq001899,"Thế nào là 'tham mưu' trong công tác an toàn, vệ sinh lao động?"
latvsldq001900,"Luật quy định cụ thể những nội dung chủ yếu nào mà bộ phận an toàn, vệ sinh lao động phải thực hiện?"
latvsldq001901,Công ty tôi không có bộ phận an toàn lao động mà giao cho phòng hành chính kiêm nhiệm thì có được không?
latvsldq001902,Bộ phận an toàn lao động trong công ty cần thực hiện những công việc gì để đảm bảo an toàn cho người lao động?
latvsldq001903,"Trong quá trình làm việc, anh A bị máy móc kẹp tay gây thương tích. Bộ phận an toàn lao động có trách nhiệm gì trong trường hợp này?"
latvsldq001904,"Thế nào là 'sự cố kỹ thuật gây mất an toàn, vệ sinh lao động'?"
latvsldq001905,Điều luật nào quy định bộ phận an toàn lao động phải 'điều tra tai nạn lao động'?
latvsldq001906,Công ty có bắt buộc phải có người chuyên trách về an toàn lao động không?
latvsldq001907,Bộ phận an toàn lao động trong công ty tôi cần làm những gì để đảm bảo an toàn cho công nhân?
latvsldq001908,"Anh A là nhân viên an toàn lao động, phát hiện máy móc không đảm bảo an toàn nhưng quản lý phớt lờ. Anh A nên làm gì?"
latvsldq001909,Thế nào là 'yếu tố nguy hiểm' trong an toàn lao động?
latvsldq001910,Điều luật nào quy định về trách nhiệm của bộ phận an toàn trong việc giám sát yếu tố nguy hiểm?
latvsldq001911,Bộ phận an toàn có bắt buộc phải giải quyết tất cả các kiến nghị về an toàn lao động không?
latvsldq001912,Quy trình xử lý kiến nghị của người lao động về an toàn lao động như thế nào?
latvsldq001913,Một công nhân phát hiện máy móc không an toàn và báo cho bộ phận an toàn. Bộ phận này ghi nhận nhưng không có hành động gì. Vậy bộ phận an toàn có vi phạm không?
latvsldq001914,"Thế nào là 'kiến nghị về an toàn, vệ sinh lao động'?"
latvsldq001915,Điều luật nào quy định về trách nhiệm của bộ phận an toàn trong việc giải quyết kiến nghị liên quan đến an toàn lao động?
latvsldq001916,"Công ty tôi quy mô nhỏ, không có bộ phận an toàn riêng mà giao cho phòng hành chính kiêm nhiệm. Như vậy có được không?"
latvsldq001917,"Bộ phận an toàn, vệ sinh lao động trong công ty cần làm những việc gì để đảm bảo an toàn cho người lao động?"
latvsldq001918,Anh A là nhân viên an toàn của một công ty sản xuất. Anh A tự ý ban hành quy định về an toàn mà không thông qua lãnh đạo và công đoàn. Hành động này có đúng không?
latvsldq001919,"An toàn, vệ sinh viên là gì và vai trò của họ trong công ty?"
latvsldq001920,"Luật quy định bộ phận an toàn, vệ sinh lao động phải phối hợp với tổ chức nào để hướng dẫn an toàn, vệ sinh viên?"
latvsldq001921,Một nhân viên phòng hành chính kiêm nhiệm công tác an toàn lao động có được không?
latvsldq001922,Bộ phận an toàn lao động cần làm gì để đảm bảo an toàn tại nhà máy?
latvsldq001923,Công ty X không có bộ phận an toàn lao động mà thuê ngoài một đơn vị tư vấn. Như vậy có đúng luật không?
latvsldq001924,"Thế nào là 'công tác an toàn, vệ sinh lao động'?"
latvsldq001925,"Theo luật, bộ phận an toàn lao động có được quyền đề xuất khen thưởng hoặc kỷ luật không?"
latvsldq001926,"Nếu phát hiện máy móc có nguy cơ gây tai nạn, nhân viên an toàn có được quyền dừng hoạt động của máy đó không?"
latvsldq001927,Khi nào thì người làm công tác an toàn có quyền tự ý cho dừng việc?
latvsldq001928,"Ông A, trưởng bộ phận an toàn, thấy công nhân không đeo đồ bảo hộ nên yêu cầu quản đốc dừng chuyền sản xuất. Quản đốc không đồng ý vì sợ trễ đơn hàng. Ông A có quyền tự ý dừng chuyền sản xuất không?"
latvsldq001929,Thế nào là 'tình huống khẩn cấp' trong an toàn lao động?
latvsldq001930,Luật quy định cụ thể quyền hạn của người làm công tác an toàn trong việc đình chỉ công việc như thế nào?
latvsldq001931,"Nếu phát hiện máy móc không an toàn, người phụ trách an toàn có được quyền dừng hoạt động ngay lập tức không?"
latvsldq001932,Quy trình đình chỉ máy móc không an toàn diễn ra như thế nào?
latvsldq001933,"Anh A, nhân viên an toàn, thấy máy hàn bị hở điện nên tự ý ngắt cầu dao, gây gián đoạn sản xuất. Giám đốc B khiển trách anh vì 'làm chậm tiến độ'. Anh A có sai không?"
latvsldq001934,"Thế nào là 'máy, thiết bị không bảo đảm an toàn' trong ngữ cảnh này?"
latvsldq001935,Điều luật nào cho phép người làm công tác an toàn được đình chỉ máy móc?
latvsldq001936,"Nếu tôi là nhân viên an toàn, công ty có bắt buộc phải cho tôi đi học các khóa huấn luyện về an toàn lao động không?"
latvsldq001937,"Tôi là nhân viên an toàn mới vào làm, tôi cần làm gì để được tham gia các khóa huấn luyện an toàn?"
latvsldq001938,Anh A là nhân viên an toàn của một công ty xây dựng. Công ty từ chối cho anh đi học lớp huấn luyện an toàn nâng cao vì lý do công ty đang thiếu người. Hành động này của công ty có đúng không?
latvsldq001939,"Thế nào là 'bồi dưỡng nâng cao nghiệp vụ về an toàn, vệ sinh lao động'?"
latvsldq001940,Luật quy định như thế nào về việc bố trí thời gian cho nhân viên an toàn đi học?
latvsldq001941,Một người không có bằng cấp về an toàn lao động nhưng có nhiều kinh nghiệm thực tế thì có thể làm cán bộ an toàn của công ty không?
latvsldq001942,"Một công ty mới thành lập cần tuyển người phụ trách an toàn lao động, cần chú ý những tiêu chí gì?"
latvsldq001943,Anh A làm việc trong một xưởng cơ khí. Anh có nhiều năm kinh nghiệm nhưng không có chứng chỉ an toàn. Công ty giao anh phụ trách công tác an toàn lao động. Việc này có đúng luật không?
latvsldq001944,"Thế nào là 'chuyên môn, nghiệp vụ về kỹ thuật' trong công tác an toàn, vệ sinh lao động?"
latvsldq001945,"Luật quy định như thế nào về trình độ của người làm công tác an toàn, vệ sinh lao động?"
latvsldq001946,"Nếu công ty tôi nhỏ, không có đủ nhân viên chuyên trách về an toàn lao động, vậy có bắt buộc phải có bộ phận an toàn lao động không?"
latvsldq001947,Làm thế nào để thuê một đơn vị bên ngoài đảm nhận công việc an toàn lao động cho công ty tôi?
latvsldq001948,"Xưởng gỗ của ông A có 10 công nhân. Ông A không có kiến thức về an toàn lao động và cũng không thuê ai làm công tác này. Nếu có tai nạn xảy ra, ông A có bị phạt không?"
latvsldq001949,"Thế nào là một 'tổ chức có đủ năng lực' trong lĩnh vực an toàn, vệ sinh lao động?"
latvsldq001950,Luật quy định thế nào về việc thuê tổ chức bên ngoài khi không có bộ phận an toàn?
latvsldq001951,"Công ty tôi chỉ có 10 nhân viên văn phòng, vậy có bắt buộc phải có người làm công tác y tế không?"
latvsldq001952,Làm thế nào để biết công ty tôi cần bố trí người làm công tác y tế như thế nào cho đúng quy định?
latvsldq001953,Xưởng may X có 50 công nhân nhưng không có nhân viên y tế. Một công nhân bị tai nạn trong lúc làm việc và không được sơ cứu kịp thời. Xưởng may X có vi phạm gì không?
latvsldq001954,Thế nào là 'bộ phận y tế' trong doanh nghiệp?
latvsldq001955,Điều luật quy định trách nhiệm của người sử dụng lao động về bộ phận y tế được ghi như thế nào?
latvsldq001956,"Công ty tôi không có bộ phận y tế riêng mà thuê ngoài dịch vụ y tế, vậy có đáp ứng yêu cầu của pháp luật không?"
latvsldq001957,Bộ phận y tế của công ty cần làm gì để chuẩn bị cho tình huống có tai nạn lao động xảy ra?
latvsldq001958,"Trong một xưởng sản xuất, anh A bị điện giật. Do không được đào tạo về sơ cứu, các đồng nghiệp lúng túng và không biết cách xử lý ban đầu, dẫn đến việc anh A bị thương nặng hơn. Ai phải chịu trách nhiệm trong tình huống này?"
latvsldq001959,"Thế nào là 'thuốc thiết yếu' trong bối cảnh sơ cứu, cấp cứu tại nơi làm việc?"
latvsldq001960,"Luật quy định cụ thể những nội dung chủ yếu nào mà bộ phận y tế phải thực hiện trong công tác quản lý sức khỏe người lao động liên quan đến sơ cứu, cấp cứu?"
latvsldq001961,Công ty có bắt buộc phải có người hoặc bộ phận chuyên trách về y tế không?
latvsldq001962,Bộ phận y tế trong công ty cần làm những gì để bảo vệ sức khỏe cho nhân viên?
latvsldq001963,Anh A bị tai nạn lao động và công ty không tổ chức giám định y khoa để xác định mức suy giảm khả năng lao động. Ai chịu trách nhiệm trong trường hợp này?
latvsldq001964,Thế nào là 'giám định y khoa xác định mức suy giảm khả năng lao động'?
latvsldq001965,Nội dung chủ yếu mà bộ phận y tế phải thực hiện để quản lý sức khỏe người lao động là gì?
latvsldq001966,Một công ty sản xuất có bắt buộc phải có bộ phận y tế không?
latvsldq001967,Bộ phận y tế trong công ty cần thực hiện những công việc gì liên quan đến tai nạn lao động?
latvsldq001968,Anh A bị ngất xỉu trong quá trình làm việc do say nắng. Tổ trưởng chỉ gọi xe cấp cứu mà không có ai sơ cứu ban đầu. Như vậy có đúng quy định không?
latvsldq001969,"Thế nào là 'sơ cứu, cấp cứu' tại nơi làm việc?"
latvsldq001970,Điều luật nào quy định về trách nhiệm của người làm công tác y tế trong việc quản lý sức khỏe người lao động?
latvsldq001971,Bộ phận y tế của công ty có trách nhiệm kiểm tra xem công nhân có tuân thủ các quy định về vệ sinh cá nhân tại nơi làm việc không?
latvsldq001972,Bộ phận y tế ở công ty cần làm gì để nâng cao sức khỏe cho nhân viên?
latvsldq001973,"Xưởng sản xuất của anh A không có bộ phận y tế. Khi có công nhân bị ốm hoặc tai nạn nhẹ, tổ trưởng tự ý xử lý. Việc này có đúng quy định không?"
latvsldq001974,Bồi dưỡng bằng hiện vật cho người lao động được hiểu như thế nào?
latvsldq001975,Điều luật nào quy định bộ phận y tế phải 'tổ chức thực hiện bồi dưỡng hiện vật theo quy định'?
latvsldq001976,"Công ty không có bộ phận y tế mà thuê một phòng khám tư nhân đến khám sức khỏe định kỳ cho nhân viên, như vậy có được không?"
latvsldq001977,Bộ phận y tế trong công ty cần làm gì để quản lý sức khỏe người lao động?
latvsldq001978,"Anh A làm việc trong xưởng hóa chất, gần đây thường xuyên bị chóng mặt, đau đầu. Bộ phận y tế chỉ ghi nhận triệu chứng mà không điều tra môi trường làm việc. Điều này có đúng không?"
latvsldq001979,Thế nào là 'quan trắc môi trường lao động'?
latvsldq001980,Nội dung chủ yếu mà bộ phận y tế phải thực hiện để quản lý sức khỏe người lao động là gì?
latvsldq001981,"Công ty tôi không có bộ phận y tế riêng mà thuê ngoài dịch vụ y tế, vậy có được không?"
latvsldq001982,Bộ phận y tế trong công ty cần thực hiện những công việc cụ thể nào để quản lý sức khỏe người lao động?
latvsldq001983,Anh A bị tai nạn lao động và được đưa đến bệnh viện. Bộ phận y tế của công ty anh A có trách nhiệm gì trong trường hợp này?
latvsldq001984,Thế nào là 'quản lý sức khỏe của người lao động' theo luật an toàn lao động?
latvsldq001985,"Điều luật nào quy định bộ phận y tế phải phối hợp với bộ phận an toàn, vệ sinh lao động?"
latvsldq001986,Nhân viên y tế của công ty có quyền tự ý cho dừng hoạt động của một цех sản xuất khi thấy không an toàn không?
latvsldq001987,"Nếu là một nhân viên y tế mới được bổ nhiệm, tôi cần làm gì để thực hiện đúng quyền hạn của mình trong việc đảm bảo an toàn lao động?"
latvsldq001988,"Trong цех dệt, máy móc không có che chắn, bụi vải quá nhiều, gây khó thở cho công nhân. Nhân viên y tế yêu cầu quản đốc dừng máy để khắc phục nhưng bị từ chối. Nhân viên y tế nên làm gì?"
latvsldq001989,Thế nào là 'trường hợp khẩn cấp' mà nhân viên y tế có quyền tạm đình chỉ công việc?
latvsldq001990,Luật quy định cụ thể về trách nhiệm báo cáo của nhân viên y tế sau khi tạm đình chỉ công việc như thế nào?
latvsldq001991,"Nếu phát hiện một loại hóa chất mới nhập về không có nhãn mác rõ ràng, bộ phận y tế của công ty có quyền yêu cầu dừng sử dụng không?"
latvsldq001992,Bộ phận y tế cần làm gì để thực hiện quyền đình chỉ sử dụng chất không an toàn?
latvsldq001993,"Trong xưởng cơ khí, anh A (nhân viên y tế) thấy dầu bôi trơn máy móc bị rò rỉ ra sàn, gây trơn trượt. Anh A yêu cầu tổ trưởng dừng máy để khắc phục nhưng bị từ chối. Anh A nên làm gì?"
latvsldq001994,"Thế nào là 'chất không bảo đảm quy định về an toàn, vệ sinh lao động'?"
latvsldq001995,Điều luật nào cho phép bộ phận y tế có quyền đình chỉ sử dụng chất không an toàn?
latvsldq001996,Nếu công ty không cho phép nhân viên y tế tham gia các hội thảo về an toàn lao động do Sở Y Tế tổ chức thì có đúng luật không?
latvsldq001997,Công ty cần tạo điều kiện gì để nhân viên y tế thực hiện quyền tham gia các hoạt động nâng cao nghiệp vụ?
latvsldq001998,Chị A là nhân viên y tế của một xưởng may. Chị muốn tham gia một khóa đào tạo về sơ cứu tai nạn lao động nhưng công ty từ chối vì lý do ảnh hưởng đến năng suất. Quyết định này có hợp lý không?
latvsldq001999,Thế nào là 'nâng cao nghiệp vụ' của người làm công tác y tế trong bối cảnh an toàn lao động?
latvsldq002000,Điều luật nào quy định về quyền của người làm công tác y tế được tham gia các cuộc họp với cơ quan y tế?
latvsldq002001,Một kỹ sư có kinh nghiệm lâu năm trong lĩnh vực an toàn lao động nhưng không có bằng cấp về y tế thì có được phụ trách bộ phận y tế của công ty không?
latvsldq002002,"Tôi muốn làm việc trong bộ phận y tế của một nhà máy sản xuất, tôi cần những giấy tờ và bằng cấp gì?"
latvsldq002003,"Công ty X thuê một y tá mới ra trường, chưa có chứng chỉ về y tế lao động, để làm việc tại phòng y tế. Sau đó 3 tháng y tá này tham gia một khóa đào tạo và được cấp chứng chỉ. Hỏi trong 3 tháng đầu công ty X có vi phạm không?"
latvsldq002004,Thế nào là 'trình độ chuyên môn về y tế' theo quy định của luật?
latvsldq002005,Luật quy định cụ thể như thế nào về yêu cầu đối với người làm công tác y tế tại cơ sở?
latvsldq002006,"Nếu công ty tôi nhỏ, không đủ điều kiện thành lập bộ phận y tế thì có bắt buộc phải có nhân viên y tế không?"
latvsldq002007,"Để ký hợp đồng với cơ sở khám chữa bệnh, công ty tôi cần chú ý những gì?"
latvsldq002008,"Xưởng may X có 20 công nhân. Xưởng không có bộ phận y tế và cũng không ký hợp đồng với cơ sở y tế nào. Khi công nhân bị tai nạn lao động nhẹ, chủ xưởng tự sơ cứu. Như vậy có đúng luật không?"
latvsldq002009,"Thế nào là 'cơ sở khám bệnh, chữa bệnh đủ năng lực' để ký hợp đồng theo luật an toàn lao động?"
latvsldq002010,"Điều luật nào quy định về việc cơ sở sản xuất, kinh doanh phải ký hợp đồng với cơ sở khám chữa bệnh nếu không có bộ phận y tế?"
latvsldq002011,"Một xưởng sản xuất nhỏ chỉ có một tổ sản xuất thì có bắt buộc phải có an toàn, vệ sinh viên không?"
latvsldq002012,"Công ty cần làm gì để thành lập mạng lưới an toàn, vệ sinh viên?"
latvsldq002013,"Anh A là quản lý một tổ sản xuất. Công ty yêu cầu anh kiêm nhiệm luôn vị trí an toàn, vệ sinh viên nhưng không tăng lương. Việc này có đúng luật không?"
latvsldq002014,"An toàn, vệ sinh viên được hiểu là gì?"
latvsldq002015,"Điều luật nào quy định về việc thành lập mạng lưới an toàn, vệ sinh viên?"
latvsldq002016,"Có phải ai cũng có thể trở thành an toàn, vệ sinh viên trong công ty không?"
latvsldq002017,"Làm thế nào để bầu được an toàn, vệ sinh viên trong tổ sản xuất của tôi?"
latvsldq002018,"Anh A là kỹ sư mới ra trường, có kiến thức về an toàn lao động, được quản lý chỉ định làm an toàn, vệ sinh viên. Việc này có đúng quy định không?"
latvsldq002019,"Thế nào là 'người lao động trực tiếp' trong định nghĩa về an toàn, vệ sinh viên?"
latvsldq002020,"Luật quy định những phẩm chất nào để một người có thể trở thành an toàn, vệ sinh viên?"
latvsldq002021,"An toàn, vệ sinh viên có phải chịu sự quản lý trực tiếp từ giám đốc công ty không?"
latvsldq002022,"Để an toàn, vệ sinh viên thực hiện tốt nhiệm vụ thì cần phối hợp với những bộ phận nào trong công ty?"
latvsldq002023,"Anh A là an toàn, vệ sinh viên, khi phát hiện nguy cơ mất an toàn, anh tự ý ra quyết định dừng hoạt động của máy móc mà không thông báo cho quản lý. Như vậy có đúng không?"
latvsldq002024,"Vậy 'an toàn, vệ sinh viên' được hiểu là gì?"
latvsldq002025,"Văn bản nào quy định về việc an toàn, vệ sinh viên hoạt động dưới sự quản lý của công đoàn?"
latvsldq002026,An toàn vệ sinh viên có trách nhiệm xử phạt người vi phạm quy định an toàn lao động trong phân xưởng không?
latvsldq002027,"Nếu tôi là an toàn vệ sinh viên mới, tôi cần làm gì để thực hiện đúng nghĩa vụ của mình?"
latvsldq002028,Anh A là an toàn vệ sinh viên. Anh thấy chị B không đeo găng tay khi làm việc với hóa chất. Anh A bỏ qua vì ngại va chạm. Anh A có vi phạm không?
latvsldq002029,"Vậy 'an toàn, vệ sinh viên' được hiểu là gì?"
latvsldq002030,"Nội dung quy định về việc nhắc nhở tổ trưởng, đội trưởng của an toàn vệ sinh viên được nêu cụ thể như thế nào?"
latvsldq002031,Một an toàn vệ sinh viên phát hiện công nhân không đeo găng tay bảo hộ nhưng không báo cáo thì có sao không?
latvsldq002032,"An toàn, vệ sinh viên cần làm gì khi phát hiện máy móc bị hỏng có thể gây nguy hiểm?"
latvsldq002033,Anh A là an toàn vệ sinh viên. Anh phát hiện công ty sử dụng hóa chất không rõ nguồn gốc. Anh chỉ nhắc nhở miệng quản đốc mà không lập biên bản. Như vậy có đúng không?
latvsldq002034,"Thế nào là 'tiêu chuẩn, quy chuẩn an toàn, vệ sinh lao động'?"
latvsldq002035,"Luật quy định cụ thể nghĩa vụ của an toàn, vệ sinh viên là gì?"
latvsldq002036,"Một an toàn, vệ sinh viên có bắt buộc phải tham gia vào việc lập kế hoạch về an toàn lao động tại công ty không?"
latvsldq002037,"Khi có một nhân viên mới vào làm việc, an toàn, vệ sinh viên cần phải làm gì để đảm bảo an toàn cho người này?"
latvsldq002038,"Anh A là an toàn, vệ sinh viên nhưng không tham gia đóng góp ý kiến khi công ty xây dựng kế hoạch an toàn lao động. Như vậy, anh A có vi phạm quy định không?"
latvsldq002039,"An toàn, vệ sinh viên được hiểu là gì trong lĩnh vực an toàn lao động?"
latvsldq002040,"Luật quy định an toàn, vệ sinh viên phải làm gì đối với người lao động mới?"
latvsldq002041,"An toàn, vệ sinh viên có trách nhiệm báo cáo các nguy cơ mất an toàn cho quản lý trực tiếp không?"
latvsldq002042,"Nếu phát hiện máy móc trong xưởng có dấu hiệu hư hỏng gây nguy hiểm, an toàn, vệ sinh viên cần làm gì?"
latvsldq002043,"Anh A là an toàn, vệ sinh viên, thấy công nhân không sử dụng đồ bảo hộ nhưng bỏ qua vì ngại mất lòng. Như vậy có đúng không?"
latvsldq002044,"Thế nào là 'biện pháp bảo đảm an toàn, vệ sinh lao động'?"
latvsldq002045,"Nội dung kiến nghị của an toàn, vệ sinh viên theo luật gồm những gì?"
latvsldq002046,Một an toàn vệ sinh viên có bắt buộc phải báo cáo lên công đoàn hoặc thanh tra lao động nếu phát hiện nguy cơ mất an toàn đã báo cáo với công ty nhưng không được giải quyết?
latvsldq002047,Khi nào thì an toàn vệ sinh viên cần báo cáo với công đoàn hoặc thanh tra lao động về vấn đề an toàn lao động?
latvsldq002048,"Ông A, một an toàn vệ sinh viên, phát hiện máy cắt ở xưởng bị hỏng hệ thống bảo vệ nhưng quản đốc nói 'cứ dùng tạm'. Ông A báo cáo sự việc lên công đoàn thay vì thanh tra lao động thì có đúng không?"
latvsldq002049,"Thế nào là 'máy, thiết bị, vật tư, chất có yêu cầu nghiêm ngặt về an toàn, vệ sinh lao động'?"
latvsldq002050,"Điều luật nào quy định về việc an toàn, vệ sinh viên phải báo cáo khi phát hiện vi phạm mà người sử dụng lao động không khắc phục?"
latvsldq002051,"Công ty có bắt buộc phải thông báo cho an toàn, vệ sinh viên về các biện pháp an toàn lao động mới không?"
latvsldq002052,"An toàn, vệ sinh viên có thể yêu cầu những loại thông tin nào liên quan đến an toàn lao động tại nơi làm việc?"
latvsldq002053,"Anh A là an toàn, vệ sinh viên tại xưởng sản xuất. Anh A yêu cầu được xem biên bản kiểm tra an toàn định kỳ nhưng quản lý từ chối. Quản lý có vi phạm không?"
latvsldq002054,"Ai là người được coi là 'an toàn, vệ sinh viên'?"
latvsldq002055,"Điều luật nào quy định quyền được cung cấp thông tin của an toàn, vệ sinh viên?"
latvsldq002056,"Tôi là an toàn vệ sinh viên, công ty bắt tôi làm hết việc của công nhân rồi mới được làm việc về an toàn thì có đúng không?"
latvsldq002057,Nếu muốn có phụ cấp trách nhiệm cho an toàn vệ sinh viên thì cần làm những gì?
latvsldq002058,Anh A làm an toàn vệ sinh viên. Công ty trả lương như bình thường nhưng không trả thêm khoản phụ cấp nào. Anh A có quyền đòi hỏi gì không?
latvsldq002059,"Thế nào là 'thời gian làm việc để thực hiện các nhiệm vụ của an toàn, vệ sinh viên'?"
latvsldq002060,"Điều luật nào quy định về việc an toàn, vệ sinh viên được trả lương cho thời gian thực hiện nhiệm vụ?"
latvsldq002061,"Một an toàn vệ sinh viên có thể tự ý yêu cầu công nhân dừng máy móc nếu cảm thấy không an toàn, đúng không?"
latvsldq002062,"Nếu tôi là an toàn vệ sinh viên, quy trình để yêu cầu công nhân dừng việc vì nguy cơ mất an toàn gồm những bước nào?"
latvsldq002063,"Anh A là an toàn vệ sinh viên, thấy dây điện trần gần khu vực ẩm ướt, anh yêu cầu cả xưởng nghỉ việc. Việc này có hợp lý không?"
latvsldq002064,"Thế nào là 'nguy cơ trực tiếp gây sự cố, tai nạn lao động' mà an toàn, vệ sinh viên có thể can thiệp?"
latvsldq002065,"Luật quy định an toàn, vệ sinh viên phải chịu trách nhiệm gì khi ra quyết định yêu cầu ngừng việc?"
latvsldq002066,"Công ty có bắt buộc phải tạo điều kiện cho an toàn, vệ sinh viên đi học nâng cao nghiệp vụ không?"
latvsldq002067,"Nếu tôi là an toàn, vệ sinh viên thì tôi có thể yêu cầu công ty hỗ trợ những gì để nâng cao trình độ?"
latvsldq002068,"Anh A là an toàn, vệ sinh viên nhưng công ty từ chối cho đi học lớp huấn luyện an toàn với lý do không có ngân sách. Hành động này của công ty có đúng không?"
latvsldq002069,"Ai được coi là 'an toàn, vệ sinh viên' theo luật?"
latvsldq002070,"Luật nào quy định về quyền được học tập, bồi dưỡng của an toàn, vệ sinh viên?"
latvsldq002071,"Công ty nhỏ chỉ có 10 nhân viên văn phòng có bắt buộc phải thành lập Hội đồng an toàn, vệ sinh lao động không?"
latvsldq002072,"Nếu công ty tôi quyết định thành lập Hội đồng an toàn, vệ sinh lao động thì quy trình thực hiện như thế nào?"
