question_id,question
lbhxhq002394,Vậy 'Sổ bảo hiểm xã hội' có vai trò gì trong việc giải quyết chế độ tai nạn lao động?
lbhxhq002395,Luật quy định những giấy tờ nào cần có trong hồ sơ hưởng chế độ tai nạn lao động?
lbhxhq002396,Nếu tôi bị tai nạn lao động trên đường đi làm về thì có cần biên bản tai nạn giao thông để làm hồ sơ bảo hiểm không?
lbhxhq002397,Tôi cần chuẩn bị những giấy tờ gì để được hưởng chế độ bảo hiểm khi bị tai nạn lao động?
lbhxhq002398,"Anh A bị ngã từ trên cao trong công trường xây dựng. Hồ sơ của anh A chỉ có biên bản điều tra tai nạn lao động, vậy có đủ để được hưởng chế độ bảo hiểm không?"
lbhxhq002399,Thế nào là 'biên bản điều tra tai nạn lao động'?
lbhxhq002400,Điều luật nào quy định về hồ sơ hưởng chế độ tai nạn lao động khi có liên quan đến tai nạn giao thông?
lbhxhq002401,Nếu tôi bị tai nạn lao động và điều trị ngoại trú thì có cần giấy ra viện để làm hồ sơ bảo hiểm không?
lbhxhq002402,"Sau khi điều trị tai nạn lao động, tôi cần làm gì để có giấy ra viện hợp lệ cho hồ sơ bảo hiểm?"
lbhxhq002403,"Anh A bị tai nạn khi đang làm việc. Sau khi điều trị tại bệnh viện, anh A được cấp giấy chứng nhận thương tích thay vì giấy ra viện. Vậy anh A có thể dùng giấy này để làm hồ sơ hưởng chế độ tai nạn lao động được không?"
lbhxhq002404,Thế nào là 'giấy ra viện' trong hồ sơ hưởng chế độ tai nạn lao động?
lbhxhq002405,Điều luật nào quy định cụ thể về việc nộp giấy ra viện trong hồ sơ hưởng chế độ tai nạn lao động?
lbhxhq002406,"Tôi bị tai nạn khi đang làm việc, chỉ cần có giấy xác nhận của công ty là đủ để được hưởng trợ cấp tai nạn lao động đúng không?"
lbhxhq002407,Tôi cần làm gì để có được biên bản giám định mức suy giảm khả năng lao động khi bị tai nạn lao động?
lbhxhq002408,"Anh A bị tai nạn giao thông trên đường đi làm về. Anh đã có đầy đủ giấy tờ chứng minh tai nạn, nhưng Hội đồng giám định y khoa từ chối giám định với lý do 'không đủ điều kiện'. Trường hợp này có hợp lý không?"
lbhxhq002409,Thế nào là 'Biên bản giám định mức suy giảm khả năng lao động'?
lbhxhq002410,Điều luật nào quy định về việc cần có biên bản giám định để hưởng chế độ tai nạn lao động?
lbhxhq002411,"Nếu tôi bị tai nạn khi đang làm việc, chỉ cần có giấy chứng thương là đủ để được hưởng bảo hiểm tai nạn lao động đúng không?"
lbhxhq002412,Tôi cần chuẩn bị những gì để làm thủ tục hưởng chế độ tai nạn lao động?
lbhxhq002413,"Anh A bị tai nạn khi đang làm việc. Công ty nộp hồ sơ cho anh A lên cơ quan bảo hiểm xã hội, nhưng thiếu văn bản đề nghị giải quyết chế độ tai nạn lao động. Vậy anh A có được hưởng chế độ không?"
lbhxhq002414,Văn bản 'đề nghị giải quyết chế độ tai nạn lao động' là gì?
lbhxhq002415,Luật Bảo hiểm xã hội quy định cụ thể những giấy tờ nào cần có trong hồ sơ hưởng chế độ tai nạn lao động?
lbhxhq002416,Tôi bị bệnh nghề nghiệp thì chỉ cần sổ bảo hiểm xã hội là đủ để làm thủ tục hưởng trợ cấp đúng không?
lbhxhq002417,Tôi cần chuẩn bị những giấy tờ gì ngoài sổ bảo hiểm xã hội để làm hồ sơ hưởng chế độ bệnh nghề nghiệp?
lbhxhq002418,Anh A bị bệnh nghề nghiệp do làm việc trong môi trường độc hại. Anh đã có sổ bảo hiểm xã hội nhưng công ty yêu cầu anh phải có thêm giấy xác nhận thời gian làm việc trong môi trường độc hại mới giải quyết chế độ. Yêu cầu này có hợp lý không?
lbhxhq002419,Sổ bảo hiểm xã hội có vai trò gì trong hồ sơ hưởng chế độ bệnh nghề nghiệp?
lbhxhq002420,Luật Bảo hiểm xã hội quy định những giấy tờ nào cần có trong hồ sơ hưởng chế độ bệnh nghề nghiệp?
lbhxhq002421,"Nếu tôi bị bệnh do làm việc trong môi trường độc hại, tôi có cần nộp biên bản đo đạc môi trường cho công ty để làm thủ tục hưởng bảo hiểm không?"
lbhxhq002422,"Công ty tôi nói biên bản đo đạc môi trường chung cho cả xưởng, vậy tôi cần chuẩn bị giấy tờ gì liên quan đến biên bản này để nộp cho bảo hiểm?"
lbhxhq002423,Ông K làm việc trong hầm mỏ than bị bệnh phổi. Công ty nói rằng biên bản đo đạc môi trường đã cũ (cách đây 5 năm) nên không thể dùng để làm hồ sơ bảo hiểm cho ông K. Điều này có đúng không?
lbhxhq002424,Thế nào là 'biên bản đo đạc môi trường có yếu tố độc hại' trong hồ sơ bệnh nghề nghiệp?
lbhxhq002425,Luật Bảo hiểm xã hội quy định cụ thể thế nào về biên bản đo đạc môi trường trong hồ sơ bệnh nghề nghiệp?
lbhxhq002426,"Nếu tôi bị bệnh nghề nghiệp và điều trị tại nhà, tôi có cần giấy tờ gì để được hưởng bảo hiểm xã hội không?"
lbhxhq002427,Tôi cần chuẩn bị những giấy tờ gì để làm thủ tục hưởng chế độ bảo hiểm xã hội khi bị bệnh nghề nghiệp và đã điều trị tại bệnh viện?
lbhxhq002428,"Anh A làm việc trong môi trường độc hại, sau khi khám sức khỏe định kỳ được chẩn đoán mắc bệnh nghề nghiệp. Anh A không nhập viện điều trị mà chỉ điều trị ngoại trú và dùng thuốc theo đơn của bác sĩ. Vậy anh A cần giấy tờ gì để làm hồ sơ hưởng chế độ bảo hiểm?"
lbhxhq002429,Thế nào là 'giấy khám bệnh nghề nghiệp' trong hồ sơ hưởng bảo hiểm xã hội?
lbhxhq002430,Điều luật nào quy định về giấy tờ cần thiết khi không điều trị bệnh nghề nghiệp tại bệnh viện?
lbhxhq002431,"Tôi bị bệnh do làm việc lâu năm, vậy tôi có cần giấy tờ giám định sức khỏe để được hưởng bảo hiểm không?"
lbhxhq002432,Để có biên bản giám định bệnh nghề nghiệp thì tôi cần làm những gì?
lbhxhq002433,Anh T làm việc trong xưởng hóa chất 20 năm và bị ung thư phổi. Công ty hỗ trợ anh làm thủ tục hưởng bảo hiểm nhưng thiếu biên bản giám định. Vậy anh T có được hưởng chế độ không?
lbhxhq002434,Thế nào là 'Biên bản giám định mức suy giảm khả năng lao động' trong trường hợp bệnh nghề nghiệp?
lbhxhq002435,Điều luật nào quy định cụ thể về biên bản giám định trong hồ sơ hưởng chế độ bệnh nghề nghiệp?
lbhxhq002436,"Tôi bị bệnh do công việc gây ra, để được hưởng trợ cấp thì chỉ cần giấy tờ khám bệnh thôi có đủ không?"
lbhxhq002437,Tôi cần chuẩn bị những gì trong 'văn bản đề nghị giải quyết chế độ bệnh nghề nghiệp'?
lbhxhq002438,"Anh A làm việc trong xưởng hóa chất 10 năm, giờ bị ung thư phổi. Anh nộp hồ sơ hưởng chế độ bệnh nghề nghiệp nhưng thiếu 'văn bản đề nghị'. Cơ quan bảo hiểm giải quyết thế nào?"
lbhxhq002439,Thế nào là 'văn bản đề nghị giải quyết chế độ bệnh nghề nghiệp'?
lbhxhq002440,Luật Bảo hiểm xã hội quy định giấy tờ bắt buộc nào khi làm hồ sơ hưởng chế độ bệnh nghề nghiệp?
lbhxhq002441,"Nếu công nhân bị tai nạn lao động, người lao động có phải tự mình nộp hồ sơ cho cơ quan bảo hiểm không?"
lbhxhq002442,"Khi có người lao động bị tai nạn lao động, công ty tôi cần làm những bước gì để nộp hồ sơ hưởng chế độ cho họ?"
lbhxhq002443,Anh A làm việc tại xưởng gỗ bị mù mắt do tai nạn lao động. Công ty cố tình trì hoãn việc nộp hồ sơ bảo hiểm cho anh A với lý do 'chờ kết luận điều tra'. Hành vi này có đúng luật không?
lbhxhq002444,"Hồ sơ hưởng chế độ tai nạn lao động, bệnh nghề nghiệp bao gồm những giấy tờ gì?"
lbhxhq002445,"Điều luật nào quy định người sử dụng lao động phải nộp hồ sơ hưởng chế độ tai nạn lao động, bệnh nghề nghiệp?"
lbhxhq002446,"Nếu tôi nộp đủ hồ sơ hưởng chế độ tai nạn lao động, cơ quan bảo hiểm xã hội có được quyền kéo dài thời gian giải quyết quá 15 ngày không?"
lbhxhq002447,Tôi cần làm gì nếu cơ quan bảo hiểm xã hội không trả lời về việc giải quyết chế độ tai nạn lao động của tôi sau 15 ngày nộp hồ sơ?
lbhxhq002448,"Anh A bị tai nạn lao động và nộp hồ sơ hưởng chế độ vào ngày 1/7. Đến ngày 20/7, anh vẫn chưa nhận được kết quả. Cơ quan bảo hiểm xã hội nói rằng hồ sơ phức tạp cần thêm thời gian. Việc này có đúng không?"
lbhxhq002449,Thế nào là 'hồ sơ đầy đủ' trong trường hợp giải quyết chế độ tai nạn lao động?
lbhxhq002450,Luật Bảo hiểm xã hội quy định như thế nào về trách nhiệm của cơ quan bảo hiểm xã hội khi không giải quyết chế độ tai nạn lao động đúng thời hạn?
lbhxhq002451,"Công ty tôi có người bị tai nạn lao động, sau khi điều trị xong thì phải làm gì để họ được hưởng trợ cấp dưỡng sức?"
lbhxhq002452,Quy trình để công ty tôi làm thủ tục cho người lao động hưởng trợ cấp dưỡng sức sau tai nạn lao động gồm những bước nào?
lbhxhq002453,"Anh A bị tai nạn lao động, đã điều trị ổn định nhưng sức khỏe còn yếu. Công ty không nộp danh sách cho cơ quan bảo hiểm xã hội vì cho rằng anh A đã khỏi bệnh. Như vậy có đúng không?"
lbhxhq002454,"Thế nào là 'danh sách người đã hưởng chế độ tai nạn lao động, bệnh nghề nghiệp mà sức khỏe chưa phục hồi'?"
lbhxhq002455,Điều luật nào quy định về việc người sử dụng lao động phải nộp danh sách người lao động cần dưỡng sức sau tai nạn lao động?
lbhxhq002456,"Tôi bị tai nạn lao động và đã nộp đầy đủ hồ sơ xin hưởng chế độ dưỡng sức, phục hồi sức khỏe cho cơ quan bảo hiểm xã hội. Nếu sau 20 ngày mà vẫn chưa nhận được tiền trợ cấp thì có đúng luật không?"
lbhxhq002457,"Nếu cơ quan bảo hiểm xã hội chậm trễ trong việc giải quyết chế độ dưỡng sức cho tôi, tôi có thể khiếu nại ở đâu?"
lbhxhq002458,"Anh A bị bệnh nghề nghiệp và nộp hồ sơ xin hưởng chế độ dưỡng sức. Sau 10 ngày, cơ quan bảo hiểm xã hội yêu cầu anh bổ sung thêm giấy tờ chứng minh quá trình làm việc. Vậy thời hạn giải quyết chế độ của anh A được tính từ thời điểm nào?"
lbhxhq002459,"Thế nào là 'giải quyết chế độ dưỡng sức, phục hồi sức khỏe' trong trường hợp này?"
lbhxhq002460,"Thời hạn tối đa để cơ quan bảo hiểm xã hội giải quyết chế độ dưỡng sức, phục hồi sức khỏe sau tai nạn lao động, bệnh nghề nghiệp là bao lâu?"
lbhxhq002461,"Công ty tôi nhận được tiền trợ cấp dưỡng sức cho nhân viên bị tai nạn lao động từ bảo hiểm xã hội vào ngày 1/7, đến ngày 15/7 tôi mới trả cho nhân viên thì có bị phạt không?"
lbhxhq002462,Quy trình chi trả tiền trợ cấp dưỡng sức sau tai nạn lao động cho người lao động như thế nào?
lbhxhq002463,Anh A bị tai nạn lao động và được hưởng trợ cấp dưỡng sức. Công ty thông báo sẽ trả dần trợ cấp cho anh trong 3 tháng vì lý do 'khó khăn tài chính'. Điều này có đúng luật không?
lbhxhq002464,"Thế nào là 'trợ cấp dưỡng sức, phục hồi sức khỏe sau tai nạn lao động, bệnh nghề nghiệp'?"
lbhxhq002465,Luật quy định thời gian tối đa người sử dụng lao động được phép giữ tiền trợ cấp dưỡng sức trước khi chi trả cho người lao động là bao lâu?
lbhxhq002466,"Tôi chuẩn bị về hưu, chỉ cần có sổ bảo hiểm xã hội là đủ để làm thủ tục nhận lương hưu đúng không?"
lbhxhq002467,"Khi làm thủ tục hưởng lương hưu, tôi cần chuẩn bị những gì liên quan đến sổ bảo hiểm xã hội?"
lbhxhq002468,"Ông A làm mất sổ bảo hiểm xã hội, vậy ông có được hưởng lương hưu không?"
lbhxhq002469,Sổ bảo hiểm xã hội có vai trò gì trong việc hưởng lương hưu?
lbhxhq002470,Điều luật nào quy định về sổ bảo hiểm xã hội là một trong những giấy tờ cần thiết để hưởng lương hưu?
lbhxhq002471,"Tôi làm việc tự do không thuộc công ty nào, vậy khi về già tôi có cần quyết định nghỉ việc để làm hồ sơ hưởng lương hưu không?"
lbhxhq002472,"Khi làm thủ tục hưởng lương hưu, tôi cần những giấy tờ gì liên quan đến công ty cũ?"
lbhxhq002473,Ông A đã nghỉ việc và đủ tuổi hưởng lương hưu nhưng công ty cũ đã giải thể. Vậy ông A có làm được hồ sơ hưởng lương hưu không?
lbhxhq002474,Thế nào là 'Quyết định nghỉ việc hưởng chế độ hưu trí'?
lbhxhq002475,Điều luật nào quy định về hồ sơ hưởng lương hưu đối với người lao động đang tham gia bảo hiểm xã hội bắt buộc?
lbhxhq002476,Nếu tôi làm việc tự do và đóng BHXH tự nguyện thì có cần biên bản giám định y khoa khi làm thủ tục hưởng lương hưu không?
lbhxhq002477,Tôi muốn biết quy trình để có được biên bản giám định mức suy giảm khả năng lao động để làm hồ sơ hưởng lương hưu?
lbhxhq002478,"Anh T làm việc trong một nhà máy hóa chất, bị nhiễm HIV do tai nạn lao động. Khi làm hồ sơ hưởng lương hưu, anh T chỉ cần giấy chứng nhận nhiễm HIV hay cần thêm giấy tờ gì khác?"
lbhxhq002479,Thế nào là 'giấy chứng nhận bị nhiễm HIV/AIDS do tai nạn rủi ro nghề nghiệp'?
lbhxhq002480,Điều 108 Luật Bảo hiểm xã hội quy định cụ thể những giấy tờ nào trong hồ sơ hưởng lương hưu đối với người tham gia BHXH bắt buộc?
lbhxhq002481,Nếu tôi tham gia bảo hiểm xã hội tự nguyện và đủ điều kiện hưởng lương hưu thì có cần nộp sổ bảo hiểm xã hội khi làm thủ tục không?
lbhxhq002482,"Tôi đã từng tham gia BHXH bắt buộc nhưng nghỉ việc và bảo lưu thời gian đóng, giờ tôi muốn làm thủ tục hưởng lương hưu thì cần chuẩn bị những gì?"
lbhxhq002483,"Ông A đang chấp hành án tù nhưng trước đó đã đủ năm đóng BHXH để hưởng lương hưu. Vậy khi làm thủ tục, ông A có cần thêm giấy tờ gì ngoài sổ BHXH không?"
lbhxhq002484,Vậy 'người bảo lưu thời gian tham gia bảo hiểm xã hội' được hiểu là gì?
lbhxhq002485,"Theo luật, hồ sơ hưởng lương hưu cho người đang chấp hành hình phạt tù gồm những gì?"
lbhxhq002486,"Tôi đang đóng BHXH tự nguyện, khi làm thủ tục hưởng lương hưu có cần giấy tờ chứng minh quá trình đóng BHXH không?"
lbhxhq002487,"Mẹ tôi trước đây làm công ty tư nhân, đã nghỉ việc và bảo lưu BHXH. Nay mẹ tôi muốn làm thủ tục hưởng lương hưu thì cần chuẩn bị giấy tờ gì?"
lbhxhq002488,Ông A đang chấp hành án tù nhưng vẫn đủ điều kiện hưởng lương hưu. Vợ ông A muốn làm thủ tục nhận thay lương hưu cho chồng thì có được không và cần những giấy tờ gì?
lbhxhq002489,Thế nào là 'bảo lưu thời gian tham gia bảo hiểm xã hội'?
lbhxhq002490,Điều 108 Luật BHXH quy định cụ thể những giấy tờ gì trong hồ sơ hưởng lương hưu đối với người tham gia BHXH tự nguyện?
lbhxhq002491,Một người đang thụ án tù có được ủy quyền cho người thân làm thủ tục nhận lương hưu không?
lbhxhq002492,Nếu tôi đang ở tù và muốn làm thủ tục hưởng lương hưu thì cần chuẩn bị giấy tờ gì?
lbhxhq002493,Ông A đang chấp hành án tù và ủy quyền cho con trai làm thủ tục nhận lương hưu. Cơ quan bảo hiểm xã hội yêu cầu ông A phải đích thân đến làm thủ tục. Yêu cầu này có đúng không?
lbhxhq002494,Thế nào là 'người bảo lưu thời gian tham gia bảo hiểm xã hội'?
lbhxhq002495,Luật quy định như thế nào về giấy ủy quyền trong hồ sơ hưởng lương hưu của người đang chấp hành hình phạt tù?
lbhxhq002496,"Chú của tôi trước đây đi xuất khẩu lao động chui, giờ về Việt Nam muốn làm thủ tục hưởng lương hưu thì có cần giấy tờ chứng minh việc về nước hợp pháp không?"
lbhxhq002497,"Tôi là người tham gia BHXH tự nguyện, vậy khi làm hồ sơ hưởng lương hưu cần những giấy tờ gì liên quan đến quá trình tham gia BHXH của tôi?"
lbhxhq002498,"Ông A từng đi tù, sau khi mãn hạn tù và tham gia BHXH tự nguyện. Đến tuổi về hưu, cán bộ BHXH yêu cầu ông cung cấp bản án hình sự đã thi hành xong. Yêu cầu này có đúng luật không?"
lbhxhq002499,Thế nào là 'văn bản của cơ quan nhà nước có thẩm quyền về việc trở về nước định cư hợp pháp'?
lbhxhq002500,Luật quy định những ai cần cung cấp giấy tờ chứng minh việc trở về nước định cư hợp pháp khi làm hồ sơ hưởng lương hưu?
lbhxhq002501,"Nếu tôi tham gia bảo hiểm xã hội tự nguyện và đủ tuổi về hưu, tôi có cần nộp thêm giấy tờ gì liên quan đến việc đã từng bị tuyên bố mất tích không?"
lbhxhq002502,"Tôi là người đang chấp hành án tù, vậy khi làm thủ tục hưởng lương hưu, tôi cần chuẩn bị những giấy tờ gì?"
lbhxhq002503,"Ông A trước đây bị tòa tuyên bố mất tích, sau đó trở về và có quyết định hủy bỏ tuyên bố mất tích. Nay ông A đủ tuổi hưởng lương hưu. Tuy nhiên, cơ quan BHXH yêu cầu ông phải có thêm xác nhận của địa phương về việc ông thực sự đã trở về. Yêu cầu này có hợp lý không?"
lbhxhq002504,Thế nào là 'người bảo lưu thời gian tham gia bảo hiểm xã hội'?
lbhxhq002505,Luật Bảo hiểm xã hội quy định cụ thể những giấy tờ nào cần thiết trong hồ sơ hưởng lương hưu của người lao động đang tham gia bảo hiểm xã hội tự nguyện?
lbhxhq002506,"Tôi muốn rút bảo hiểm xã hội một lần, tôi chỉ cần nộp sổ bảo hiểm xã hội thôi đúng không?"
lbhxhq002507,Tôi cần làm gì sau khi chuẩn bị xong sổ bảo hiểm xã hội để được hưởng chế độ một lần?
lbhxhq002508,Anh T làm mất sổ bảo hiểm xã hội nhưng muốn rút một lần. Vậy anh T phải làm thế nào?
lbhxhq002509,Sổ bảo hiểm xã hội có vai trò gì trong việc hưởng bảo hiểm xã hội một lần?
lbhxhq002510,Điều luật nào quy định sổ bảo hiểm xã hội là giấy tờ cần thiết để hưởng bảo hiểm xã hội một lần?
lbhxhq002511,Tôi muốn rút bảo hiểm xã hội một lần thì chỉ cần nộp mỗi đơn xin thôi đúng không?
lbhxhq002512,Tôi cần làm gì để xin được đơn đề nghị hưởng bảo hiểm xã hội một lần?
lbhxhq002513,Anh A sau khi nghỉ việc đã tự viết một tờ giấy xin hưởng bảo hiểm xã hội một lần rồi nộp. Cơ quan bảo hiểm xã hội từ chối. Việc từ chối này có đúng không?
lbhxhq002514,Đơn đề nghị hưởng bảo hiểm xã hội một lần là gì?
lbhxhq002515,Luật quy định thế nào về giấy tờ bắt buộc phải có trong hồ sơ hưởng bảo hiểm xã hội một lần?
lbhxhq002516,Nếu tôi ra nước ngoài định cư nhưng vẫn giữ quốc tịch Việt Nam thì có được hưởng BHXH một lần không?
lbhxhq002517,Tôi cần chuẩn bị những giấy tờ gì để chứng minh việc ra nước ngoài định cư khi làm thủ tục hưởng BHXH một lần?
lbhxhq002518,"Ông A đã có hộ chiếu nước ngoài nhưng chưa làm thủ tục thôi quốc tịch Việt Nam. Khi làm hồ sơ hưởng BHXH một lần, cơ quan BHXH yêu cầu ông phải có giấy xác nhận thôi quốc tịch. Yêu cầu này có đúng không?"
lbhxhq002519,Giấy tờ 'chứng thực hoặc công chứng' bản dịch tiếng Việt của hộ chiếu nước ngoài có ý nghĩa gì trong hồ sơ hưởng BHXH một lần?
lbhxhq002520,Điều luật nào quy định về việc phải nộp giấy xác nhận thôi quốc tịch Việt Nam khi làm thủ tục hưởng BHXH một lần nếu ra nước ngoài định cư?
lbhxhq002521,Nếu tôi chỉ đi du lịch nước ngoài thì có cần nộp thêm giấy tờ gì khi làm thủ tục hưởng bảo hiểm xã hội một lần không?
lbhxhq002522,Tôi cần chuẩn bị những giấy tờ gì để chứng minh việc tôi ra nước ngoài định cư khi làm thủ tục nhận BHXH một lần?
lbhxhq002523,"Anh A ra nước ngoài theo diện xuất khẩu lao động, sau đó được công ty bảo lãnh cho định cư. Khi về nước làm thủ tục hưởng BHXH một lần, anh A chỉ có hợp đồng lao động và giấy tờ chứng minh đã được định cư. Vậy anh A có đủ điều kiện không?"
lbhxhq002524,Thế nào là 'thị thực của cơ quan nước ngoài có thẩm quyền cấp có xác nhận việc cho phép nhập cảnh với lý do định cư ở nước ngoài'?
lbhxhq002525,Điều luật nào quy định về giấy tờ cần nộp khi hưởng BHXH một lần nếu người lao động ra nước ngoài định cư?
lbhxhq002526,Nếu tôi chỉ có visa du lịch dài hạn ở nước ngoài thì có được làm thủ tục nhận bảo hiểm xã hội một lần không?
lbhxhq002527,Tôi cần chuẩn bị những giấy tờ gì để chứng minh việc định cư ở nước ngoài khi làm thủ tục nhận BHXH một lần?
lbhxhq002528,"Ông A có quốc tịch Việt Nam, có thẻ xanh (thường trú nhân) ở Mỹ. Ông A muốn rút BHXH một lần. Cơ quan BHXH yêu cầu ông phải có giấy xác nhận thôi quốc tịch Việt Nam. Yêu cầu này có đúng không?"
lbhxhq002529,Thế nào là 'giấy tờ xác nhận về việc đang làm thủ tục nhập quốc tịch nước ngoài'?
lbhxhq002530,Luật quy định những loại giấy tờ nào được chấp nhận thay thế cho giấy xác nhận thôi quốc tịch khi làm thủ tục nhận BHXH một lần?
lbhxhq002531,"Tôi muốn rút bảo hiểm xã hội một lần vì bị bệnh hiểm nghèo, vậy có bắt buộc phải nộp trích sao bệnh án không?"
lbhxhq002532,Tôi cần làm gì để có được trích sao hồ sơ bệnh án để nộp cho cơ quan bảo hiểm xã hội?
lbhxhq002533,Ông A muốn rút BHXH một lần vì lý do sức khỏe yếu nhưng không có bệnh án. Ông chỉ cảm thấy không đủ sức khỏe để làm việc. Vậy ông A có cần cung cấp trích sao bệnh án trong hồ sơ không?
lbhxhq002534,Vậy 'trích sao hồ sơ bệnh án' trong trường hợp này được hiểu là gì?
lbhxhq002535,Luật quy định về việc cung cấp trích sao hồ sơ bệnh án khi nào được áp dụng?
lbhxhq002536,"Nếu tôi thuộc diện được hưởng bảo hiểm xã hội một lần theo quy định, tôi có thể tự làm hồ sơ hay phải thông qua công ty?"
lbhxhq002537,"Tôi nghe nói thủ tục nhận BHXH một lần khá phức tạp, vậy cần chuẩn bị những giấy tờ gì để hồ sơ được duyệt nhanh chóng?"
lbhxhq002538,"Anh A làm việc 5 năm rồi nghỉ việc, sau 1 năm không tìm được việc mới. Anh muốn rút BHXH một lần nhưng bị cán bộ BHXH yêu cầu phải có xác nhận của công ty cũ. Yêu cầu này có đúng không?"
lbhxhq002539,Thế nào là 'hồ sơ hưởng bảo hiểm xã hội một lần' theo luật?
lbhxhq002540,Luật quy định hồ sơ hưởng BHXH một lần cho người lao động được quy định tại Điều 65 và khoản 5 Điều 77 được thực hiện theo quy định tại khoản nào?
lbhxhq002541,Công ty có trách nhiệm nộp hồ sơ hưởng lương hưu cho người lao động sắp về hưu không?
lbhxhq002542,Người sử dụng lao động cần làm gì để nộp hồ sơ hưởng lương hưu đúng hạn cho nhân viên?
lbhxhq002543,"Công ty X chậm trễ nộp hồ sơ hưởng lương hưu cho ông B, khiến ông B bị chậm nhận lương hưu. Ông B có thể khiếu nại công ty X không?"
lbhxhq002544,Thời điểm người lao động được hưởng lương hưu được xác định như thế nào?
lbhxhq002545,Luật quy định thời hạn tối đa để công ty nộp hồ sơ hưởng lương hưu cho người lao động là bao lâu?
lbhxhq002546,Tôi có thể nộp hồ sơ hưởng lương hưu sau khi chính thức nghỉ việc được không?
lbhxhq002547,"Tôi muốn lãnh BHXH một lần, vậy thời gian nộp hồ sơ được tính như thế nào?"
lbhxhq002548,Ông A bị bệnh nặng và biết mình không thể sống lâu hơn thời gian nhận lương hưu. Vậy ông có thể ủy quyền cho người thân nộp hồ sơ hưởng lương hưu trước thời hạn 30 ngày không?
lbhxhq002549,Thế nào là 'thời điểm người lao động được hưởng lương hưu'?
lbhxhq002550,Luật Bảo hiểm xã hội quy định thời gian tối đa để người lao động nộp hồ sơ hưởng lương hưu là bao lâu?
lbhxhq002551,"Tôi đủ tuổi về hưu rồi, tôi có thể nộp hồ sơ hưởng lương hưu bất cứ lúc nào tôi muốn được không?"
lbhxhq002552,Nếu tôi muốn lãnh tiền bảo hiểm xã hội một lần thì tôi cần làm gì và khi nào?
lbhxhq002553,"Anh A đủ tuổi hưu vào ngày 15/08/2024, nhưng đến ngày 20/09/2024 anh mới nộp hồ sơ. Cơ quan bảo hiểm xã hội có chấp nhận hồ sơ của anh không?"
lbhxhq002554,Thế nào là 'thời điểm người lao động đủ điều kiện hưởng bảo hiểm xã hội một lần'?
lbhxhq002555,Điều luật nào quy định về thời hạn nộp hồ sơ hưởng lương hưu?
lbhxhq002556,Nếu tôi nộp đủ hồ sơ xin hưởng lương hưu mà sau 30 ngày vẫn chưa nhận được thông báo từ cơ quan bảo hiểm xã hội thì có đúng luật không?
lbhxhq002557,Tôi muốn biết quy trình khiếu nại nếu cơ quan bảo hiểm xã hội trả lời không giải quyết chế độ hưu trí của tôi?
lbhxhq002558,"Ông A nộp hồ sơ hưởng BHXH một lần vào ngày 1/8. Đến ngày 15/8, ông vẫn chưa nhận được tiền và cũng không có phản hồi từ cơ quan BHXH. Vậy, cơ quan BHXH có vi phạm quy định về thời gian giải quyết không?"
lbhxhq002559,Thế nào là 'hồ sơ theo quy định' trong trường hợp hưởng bảo hiểm xã hội một lần?
lbhxhq002560,Thời hạn tối đa để cơ quan bảo hiểm xã hội giải quyết chế độ lương hưu được quy định cụ thể như thế nào?
lbhxhq002561,"Khi làm thủ tục hưởng chế độ tử tuất cho người thân đang tham gia BHXH, tôi có bắt buộc phải nộp sổ BHXH không?"
lbhxhq002562,Nếu người mất vừa đóng BHXH vừa bảo lưu thời gian đóng thì cần những giấy tờ gì liên quan đến BHXH để làm chế độ tử tuất?
lbhxhq002563,Ông A mất do tai nạn giao thông. Ông có thời gian đóng BHXH bắt buộc 10 năm và hiện đang bảo lưu thời gian đóng. Vợ ông A đến cơ quan BHXH làm thủ tục nhưng bị từ chối vì lý do 'mất sổ BHXH'. Cơ quan BHXH làm vậy có đúng không?
lbhxhq002564,Thế nào là 'người bảo lưu thời gian đóng bảo hiểm xã hội'?
lbhxhq002565,Luật Bảo hiểm xã hội quy định những giấy tờ nào bắt buộc phải có trong hồ sơ hưởng chế độ tử tuất đối với người đang đóng BHXH hoặc bảo lưu thời gian đóng?
lbhxhq002566,"Người thân của tôi mất nhưng không có giấy chứng tử, vậy có thể dùng giấy tờ khác để làm hồ sơ hưởng chế độ tử tuất không?"
lbhxhq002567,Nếu người mất tích lâu năm và được tòa án tuyên bố là đã chết thì cần giấy tờ gì để làm hồ sơ hưởng chế độ tử tuất?
lbhxhq002568,"Ông A đang đóng BHXH thì bị tai nạn mất. Vợ ông A chỉ có bản chụp giấy chứng tử, không có bản sao. Vậy vợ ông A có được hưởng chế độ tử tuất không?"
lbhxhq002569,Thế nào là 'người bảo lưu thời gian đóng bảo hiểm xã hội'?
lbhxhq002570,Luật Bảo hiểm xã hội quy định những loại giấy tờ nào được chấp nhận thay thế giấy chứng tử trong hồ sơ hưởng chế độ tử tuất?
lbhxhq002571,"Nếu người mất đã đóng bảo hiểm xã hội nhưng không còn làm việc, thân nhân có được hưởng chế độ tử tuất không?"
lbhxhq002572,"Để làm thủ tục hưởng chế độ tử tuất, người nhà cần chuẩn bị những giấy tờ gì?"
lbhxhq002573,"Ông A mất, vợ và hai con đều muốn nhận trợ cấp tuất một lần nhưng không thống nhất được người đại diện. Vậy, cơ quan BHXH sẽ giải quyết như thế nào?"
